SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
op33583,TRUE,785595,Soil Temperature 70cm,NA,NA,Soil-Temperature,60,70,TRUE,Percent
op30342,TRUE,774230,Soil Temperature 70cm #0,NA,NA,Soil-Temperature,60,70,TRUE,Percent
op26357,TRUE,794090,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30334,TRUE,773975,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30335,TRUE,774009,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30336,TRUE,774039,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30337,TRUE,774071,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30338,TRUE,774103,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30339,TRUE,774135,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30340,TRUE,774167,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30341,TRUE,774199,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30345,TRUE,774306,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30346,TRUE,774380,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30347,TRUE,774400,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30348,TRUE,774420,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30349,TRUE,774519,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30350,TRUE,774566,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30353,TRUE,777108,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30344,TRUE,785490,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op35932,TRUE,785543,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op33583,TRUE,785596,Soil Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op30342,TRUE,774231,Soil Temperature 80cm #0,NA,NA,Soil-Temperature,70,80,TRUE,Percent
op26357,TRUE,794091,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30334,TRUE,773976,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30335,TRUE,774007,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30336,TRUE,774040,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30337,TRUE,774072,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30338,TRUE,774104,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30339,TRUE,774136,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30340,TRUE,774168,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30341,TRUE,774200,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30345,TRUE,774307,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30346,TRUE,774381,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30347,TRUE,774401,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30348,TRUE,774421,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30349,TRUE,774520,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30350,TRUE,774565,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30353,TRUE,777109,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30344,TRUE,785491,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op35932,TRUE,785544,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op33583,TRUE,785597,Soil Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30342,TRUE,774232,Soil Temperature 90cm #0,NA,NA,Soil-Temperature,80,90,TRUE,Percent
op30347,TRUE,748460,Solomon Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30345,TRUE,818550,Temp °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op26337,TRUE,710569,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op26353,TRUE,784302,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op26357,TRUE,1284503,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30334,TRUE,773948,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30335,TRUE,773980,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30336,TRUE,774012,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30337,TRUE,774044,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30338,TRUE,774076,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30339,TRUE,774108,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30340,TRUE,774140,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30341,TRUE,774172,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30342,TRUE,774204,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30349,TRUE,810650,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30353,TRUE,1284478,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op30344,TRUE,785506,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op35932,TRUE,785559,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op33583,TRUE,785612,Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees Celcius
op15376,TRUE,456147,Temperature 100 cm,NA,NA,Soil-Temperature,90,100,TRUE,Degrees Celcius
op26337,TRUE,456187,Temperature 100 cm,NA,NA,Soil-Temperature,90,100,TRUE,Degrees Celcius
op24486,TRUE,622305,Temperature 100 cm,NA,NA,Soil-Temperature,90,100,TRUE,Degrees Celcius
op15382,TRUE,810706,Temperature 100cm,NA,NA,Soil-Temperature,90,100,TRUE,Degrees Celcius
op26353,TRUE,784297,Temperature 100cm,NA,NA,Soil-Temperature,90,100,TRUE,Degrees Celcius
op15376,TRUE,784287,Temperature 10cm,NA,NA,Soil-Temperature,0,10,TRUE,Degrees Celcius
op15382,TRUE,810708,Temperature 10cm,NA,NA,Soil-Temperature,0,10,TRUE,Degrees Celcius
op26337,TRUE,794072,Temperature 10cm,NA,NA,Soil-Temperature,0,10,TRUE,Degrees Celcius
op26353,TRUE,784299,Temperature 10cm,NA,NA,Soil-Temperature,0,10,TRUE,Degrees Celcius
op30342,TRUE,780105,Temperature 10cm,NA,NA,Soil-Temperature,0,10,TRUE,Degrees Celcius
op15376,TRUE,456139,Temperature 20 cm,NA,NA,Soil-Temperature,10,20,TRUE,Degrees Celcius
op26337,TRUE,456179,Temperature 20 cm,NA,NA,Soil-Temperature,10,20,TRUE,Degrees Celcius
op24486,TRUE,622297,Temperature 20 cm,NA,NA,Soil-Temperature,10,20,TRUE,Degrees Celcius
op15382,TRUE,810698,Temperature 20cm,NA,NA,Soil-Temperature,10,20,TRUE,Degrees Celcius
op26353,TRUE,784289,Temperature 20cm,NA,NA,Soil-Temperature,10,20,TRUE,Degrees Celcius
op30342,TRUE,1285544,Temperature 20cm #4,NA,NA,Soil-Temperature,10,20,TRUE,Degrees Celcius
op15376,TRUE,456140,Temperature 30 cm,NA,NA,Soil-Temperature,20,30,TRUE,Degrees Celcius
op26337,TRUE,456180,Temperature 30 cm,NA,NA,Soil-Temperature,20,30,TRUE,Degrees Celcius
op24486,TRUE,622298,Temperature 30 cm,NA,NA,Soil-Temperature,20,30,TRUE,Degrees Celcius
op15382,TRUE,810699,Temperature 30cm,NA,NA,Soil-Temperature,20,30,TRUE,Degrees Celcius
op26353,TRUE,784290,Temperature 30cm,NA,NA,Soil-Temperature,20,30,TRUE,Degrees Celcius
op30342,TRUE,1285545,Temperature 30cm #4,NA,NA,Soil-Temperature,20,30,TRUE,Degrees Celcius
op15376,TRUE,456141,Temperature 40 cm,NA,NA,Soil-Temperature,30,40,TRUE,Degrees Celcius
op26337,TRUE,456181,Temperature 40 cm,NA,NA,Soil-Temperature,30,40,TRUE,Degrees Celcius
op24486,TRUE,622299,Temperature 40 cm,NA,NA,Soil-Temperature,30,40,TRUE,Degrees Celcius
op15382,TRUE,810700,Temperature 40cm,NA,NA,Soil-Temperature,30,40,TRUE,Degrees Celcius
op26353,TRUE,784291,Temperature 40cm,NA,NA,Soil-Temperature,30,40,TRUE,Degrees Celcius
op30342,TRUE,1285546,Temperature 40cm #4,NA,NA,Soil-Temperature,30,40,TRUE,Degrees Celcius
op15376,TRUE,456142,Temperature 50 cm,NA,NA,Soil-Temperature,40,50,TRUE,Degrees Celcius
op26337,TRUE,456182,Temperature 50 cm,NA,NA,Soil-Temperature,40,50,TRUE,Degrees Celcius
op24486,TRUE,622300,Temperature 50 cm,NA,NA,Soil-Temperature,40,50,TRUE,Degrees Celcius
op15382,TRUE,810701,Temperature 50cm,NA,NA,Soil-Temperature,40,50,TRUE,Degrees Celcius
op26353,TRUE,784292,Temperature 50cm,NA,NA,Soil-Temperature,40,50,TRUE,Degrees Celcius
op30342,TRUE,1285547,Temperature 50cm #4,NA,NA,Soil-Temperature,40,50,TRUE,Degrees Celcius
op15376,TRUE,456143,Temperature 60 cm,NA,NA,Soil-Temperature,50,60,TRUE,Degrees Celcius
op26337,TRUE,456183,Temperature 60 cm,NA,NA,Soil-Temperature,50,60,TRUE,Degrees Celcius
op24486,TRUE,622301,Temperature 60 cm,NA,NA,Soil-Temperature,50,60,TRUE,Degrees Celcius
op15382,TRUE,810702,Temperature 60cm,NA,NA,Soil-Temperature,50,60,TRUE,Degrees Celcius
op26353,TRUE,784293,Temperature 60cm,NA,NA,Soil-Temperature,50,60,TRUE,Degrees Celcius
op30342,TRUE,1285548,Temperature 60cm #4,NA,NA,Soil-Temperature,50,60,TRUE,Degrees Celcius
op15376,TRUE,456144,Temperature 70 cm,NA,NA,Soil-Temperature,60,70,TRUE,Degrees Celcius
op26337,TRUE,456184,Temperature 70 cm,NA,NA,Soil-Temperature,60,70,TRUE,Degrees Celcius
op24486,TRUE,622302,Temperature 70 cm,NA,NA,Soil-Temperature,60,70,TRUE,Degrees Celcius
op15382,TRUE,810703,Temperature 70cm,NA,NA,Soil-Temperature,60,70,TRUE,Degrees Celcius
op26353,TRUE,784294,Temperature 70cm,NA,NA,Soil-Temperature,60,70,TRUE,Degrees Celcius
op30342,TRUE,1285549,Temperature 70cm #4,NA,NA,Soil-Temperature,60,70,TRUE,Degrees Celcius
op15376,TRUE,456145,Temperature 80 cm,NA,NA,Soil-Temperature,70,80,TRUE,Degrees Celcius
op26337,TRUE,456185,Temperature 80 cm,NA,NA,Soil-Temperature,70,80,TRUE,Degrees Celcius
op24486,TRUE,622303,Temperature 80 cm,NA,NA,Soil-Temperature,70,80,TRUE,Degrees Celcius
op15382,TRUE,810704,Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Degrees Celcius
op26353,TRUE,784295,Temperature 80cm,NA,NA,Soil-Temperature,70,80,TRUE,Degrees Celcius
op30342,TRUE,1285550,Temperature 80cm #4,NA,NA,Soil-Temperature,70,80,TRUE,Degrees Celcius
op15376,TRUE,456146,Temperature 90 cm,NA,NA,Soil-Temperature,80,90,TRUE,Degrees Celcius
op26337,TRUE,456186,Temperature 90 cm,NA,NA,Soil-Temperature,80,90,TRUE,Degrees Celcius
op24486,TRUE,622304,Temperature 90 cm,NA,NA,Soil-Temperature,80,90,TRUE,Degrees Celcius
op15382,TRUE,810705,Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Degrees Celcius
op26353,TRUE,784296,Temperature 90cm,NA,NA,Soil-Temperature,80,90,TRUE,Degrees Celcius
op30342,TRUE,1285551,Temperature 90cm #4,NA,NA,Soil-Temperature,80,90,TRUE,Degrees Celcius
op26357,TRUE,1284502,Vapor Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30353,TRUE,1284477,Vapor Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op26337,TRUE,710568,Vapour pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op26353,TRUE,784301,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30334,TRUE,773947,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30335,TRUE,773979,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30336,TRUE,774011,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30337,TRUE,774043,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30338,TRUE,774075,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30339,TRUE,774107,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30340,TRUE,774139,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30341,TRUE,774171,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30342,TRUE,774203,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30349,TRUE,810649,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30344,TRUE,785505,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op35932,TRUE,785558,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op33583,TRUE,785611,Vapour Pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op26353,TRUE,606512,Waramboo Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op33583,TRUE,785565,Wharminda Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30345,TRUE,818555,Wind Dir,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op26337,TRUE,710560,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op26353,TRUE,784307,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30334,TRUE,773953,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30335,TRUE,773985,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30336,TRUE,774017,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30337,TRUE,774049,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30338,TRUE,774081,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30339,TRUE,774113,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30341,TRUE,774177,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30342,TRUE,774209,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30349,TRUE,810655,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30344,TRUE,785498,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op35932,TRUE,785551,Wind Direction,NA,NA,Wind-Direction,NA,NA,TRUE,Degrees
op30345,TRUE,818556,Wind Speed km/h,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op26337,TRUE,724435,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op26353,TRUE,797137,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op26357,TRUE,1284524,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30334,TRUE,797155,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30335,TRUE,797133,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30336,TRUE,797145,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30337,TRUE,797160,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30340,TRUE,1289013,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30342,TRUE,797129,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30349,TRUE,1021677,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30353,TRUE,1284525,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30344,TRUE,797165,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op35932,TRUE,797120,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op33583,TRUE,1288971,Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op30345,TRUE,818558,Wind Speed kts,NA,NA,Wind-Speed,NA,NA,TRUE,knots
op26337,TRUE,710559,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op26353,TRUE,784306,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op26357,TRUE,1284508,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30334,TRUE,773952,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30335,TRUE,773984,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30336,TRUE,774016,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30337,TRUE,774048,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30338,TRUE,774080,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30339,TRUE,774112,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30340,TRUE,1289004,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30341,TRUE,774176,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30342,TRUE,774208,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30349,TRUE,810654,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30353,TRUE,1284495,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30344,TRUE,785503,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op35932,TRUE,785556,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op33583,TRUE,1288962,Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op35932,TRUE,785512,Witera Rainfall,NA,NA,Wind-Speed,NA,NA,TRUE,mm
op30346,TRUE,748441,Yabmana Rainfall,NA,NA,Wind-Speed,NA,NA,TRUE,mm
